customer_id,segment,home_store_id,signup_date,loyalty_join_date
788,occasional,3,2025-10-02,
789,commuter,1,2025-05-07,
790,weekender,1,2025-09-06,
791,commuter,1,2025-02-06,2026-02-07
792,weekender,3,2026-01-04,
793,weekender,3,2025-12-24,
794,student,2,2025-03-01,2025-11-25
795,occasional,3,2026-02-07,
796,occasional,2,2026-01-11,
797,student,2,2025-01-14,
798,occasional,3,2026-03-18,
799,student,2,2025-10-30,2025-10-30
800,student,2,2025-07-24,
801,occasional,3,2025-04-30,
802,occasional,3,2026-03-26,
803,occasional,1,2025-10-17,
804,student,2,2025-10-23,
805,student,2,2025-11-17,2025-11-17
806,weekender,2,2025-11-06,
807,occasional,1,2025-02-18,
808,occasional,1,2026-01-14,2026-01-14
809,occasional,3,2026-03-18,
810,occasional,1,2025-09-26,
811,student,2,2025-11-03,
812,occasional,2,2025-04-14,
813,occasional,3,2025-05-06,
814,student,2,2025-11-01,2025-11-01
815,commuter,1,2025-02-01,
816,commuter,1,2025-05-07,2026-01-29
817,occasional,2,2025-10-13,
818,occasional,1,2025-07-29,
819,student,2,2025-02-27,2025-08-05
820,occasional,3,2025-09-18,
821,student,2,2025-12-02,2025-12-02
822,occasional,1,2026-05-28,
823,student,2,2025-11-07,2025-11-07
824,occasional,1,2025-08-12,
825,commuter,1,2025-05-28,
826,weekender,3,2026-01-12,2026-02-08
827,student,2,2025-08-29,2025-12-26
828,occasional,1,2025-10-28,
829,occasional,2,2026-01-25,
830,student,2,2026-01-29,
831,occasional,3,2025-12-26,
832,weekender,1,2025-07-23,2026-02-02
833,student,2,2025-02-26,
834,student,2,2025-06-03,2025-11-19
835,commuter,1,2026-01-30,2026-01-30
836,commuter,1,2026-03-01,2026-03-01
837,occasional,3,2026-02-07,2026-02-07
838,commuter,1,2025-10-02,2026-01-08
839,occasional,2,2025-01-26,
840,occasional,3,2025-03-01,
841,weekender,3,2025-03-14,2025-12-05
842,weekender,3,2025-06-04,2025-12-12
843,commuter,1,2025-11-27,
844,student,2,2025-01-14,
845,occasional,1,2026-05-01,
846,occasional,1,2026-02-13,
847,weekender,3,2025-09-03,2025-11-17
848,student,2,2026-05-01,
849,occasional,1,2025-10-09,
850,commuter,1,2025-04-24,2026-01-27
851,weekender,3,2025-01-04,2025-08-10
852,occasional,3,2025-06-13,
853,weekender,3,2025-07-27,
854,student,2,2025-01-18,2025-09-18
855,student,2,2025-01-04,
856,weekender,3,2025-07-16,
857,occasional,3,2025-08-22,
858,occasional,3,2026-05-09,
859,student,2,2025-12-12,
860,student,2,2025-06-05,
861,occasional,2,2025-08-10,
862,occasional,3,2025-11-17,
863,commuter,1,2026-01-27,
864,weekender,2,2025-05-25,
865,occasional,3,2026-03-16,
866,commuter,1,2026-01-02,2026-01-02
867,occasional,3,2025-04-02,
868,commuter,1,2026-03-04,2026-03-04
869,commuter,1,2025-10-05,2026-01-04
870,weekender,3,2026-01-09,2026-02-08
871,occasional,2,2025-09-30,2025-09-30
872,occasional,3,2025-07-19,
873,occasional,3,2025-04-07,
874,commuter,1,2026-01-19,
875,weekender,3,2025-11-11,
876,weekender,3,2025-09-05,
877,commuter,1,2026-03-29,2026-03-29
878,occasional,3,2026-03-16,
879,student,2,2026-01-11,2026-01-14
880,weekender,2,2025-06-29,2026-01-28
881,weekender,3,2025-11-04,2025-11-04
882,occasional,2,2026-03-02,
883,occasional,1,2026-04-18,
884,occasional,3,2025-12-10,
885,student,2,2026-01-04,2026-01-04
886,student,2,2025-02-17,2025-10-27
887,weekender,3,2025-04-13,2026-02-12
888,student,2,2025-04-26,2025-10-29
889,occasional,2,2025-01-31,
890,weekender,2,2025-11-24,
891,weekender,2,2025-01-29,
892,occasional,3,2025-07-25,
893,student,2,2025-09-24,
894,occasional,2,2026-02-03,
895,occasional,1,2025-06-06,
896,occasional,1,2025-04-23,2025-09-10
897,occasional,3,2026-02-10,
898,occasional,1,2026-01-31,
899,occasional,3,2025-07-10,
900,occasional,3,2025-05-04,2025-08-26
901,occasional,1,2025-09-10,
902,occasional,2,2025-07-20,
903,weekender,2,2025-05-20,
904,student,2,2025-11-13,2025-11-13
905,commuter,1,2025-03-06,2026-01-04
906,occasional,3,2025-12-15,2025-12-15
907,commuter,1,2025-07-18,
908,occasional,1,2026-05-04,
909,student,2,2025-03-26,
910,occasional,2,2026-02-14,2026-02-14
911,commuter,1,2025-10-06,2025-12-05
912,student,2,2025-07-02,
913,occasional,3,2025-04-03,
914,student,2,2026-02-22,2026-02-22
915,weekender,1,2025-03-01,2026-01-16
916,student,2,2025-03-20,
917,commuter,1,2025-11-15,2025-11-15
918,occasional,1,2026-04-15,
919,weekender,3,2025-02-24,
920,occasional,3,2025-06-27,
921,student,2,2026-01-27,2026-01-27
922,weekender,3,2025-09-19,2025-11-01
923,occasional,3,2025-02-01,
924,occasional,2,2026-04-26,
925,weekender,1,2025-11-27,
926,occasional,3,2025-11-17,
927,commuter,1,2025-03-26,2026-01-17
928,student,2,2026-02-07,2026-02-07
929,weekender,2,2026-02-26,2026-02-26
930,weekender,3,2025-12-05,
931,student,2,2025-08-29,
932,occasional,2,2025-03-25,
933,student,2,2025-07-13,
934,occasional,3,2025-07-20,
935,student,2,2025-10-06,2026-01-17
936,occasional,3,2025-07-10,2025-12-22
937,weekender,3,2025-03-05,2025-09-07
938,occasional,1,2025-02-07,
939,weekender,3,2025-01-30,
940,student,2,2026-02-06,2026-02-06
941,occasional,1,2025-08-11,
942,occasional,2,2025-07-27,
943,occasional,2,2026-02-13,
944,commuter,1,2026-04-18,
945,commuter,1,2025-07-11,
946,student,2,2026-01-19,2026-01-19
947,student,2,2025-01-30,2025-10-09
948,commuter,1,2025-07-20,2025-11-04
949,occasional,3,2025-11-29,2025-11-29
950,student,2,2025-01-16,2025-10-26
951,weekender,3,2026-01-31,2026-01-31
952,commuter,1,2026-04-21,2026-04-21
953,student,2,2026-04-14,2026-04-14
954,weekender,1,2025-02-01,
955,weekender,3,2026-05-01,
956,commuter,1,2025-07-28,
957,occasional,3,2025-02-02,
958,occasional,3,2025-04-25,
959,student,2,2025-03-10,2025-10-31
960,student,2,2026-05-22,2026-05-22
961,occasional,3,2026-04-02,
962,weekender,3,2026-03-30,2026-03-30
963,commuter,1,2025-04-20,2026-01-17
964,commuter,1,2025-05-19,2026-01-18
965,occasional,3,2026-04-29,
966,occasional,1,2025-04-09,
967,weekender,3,2025-10-11,
968,commuter,1,2025-02-01,
969,occasional,2,2026-04-18,
970,student,2,2025-01-10,2025-10-03
971,student,2,2025-10-13,
972,occasional,1,2025-03-11,
973,occasional,2,2025-08-07,
974,commuter,1,2025-08-19,2025-11-15
975,weekender,1,2025-02-14,
976,student,2,2025-08-10,
977,occasional,1,2025-01-04,
978,student,2,2025-12-18,2026-01-28
979,student,2,2026-03-21,2026-03-21
980,occasional,3,2025-02-13,
981,occasional,2,2026-03-09,
982,occasional,2,2025-03-04,
983,weekender,3,2025-11-01,
984,commuter,1,2025-10-14,2025-12-23
985,student,2,2026-03-05,2026-03-05
986,occasional,2,2025-02-10,2025-11-21
987,commuter,1,2026-01-02,2026-01-02
988,occasional,2,2025-06-16,
989,occasional,3,2025-10-29,
990,occasional,1,2026-04-25,
991,student,2,2026-04-17,
992,occasional,2,2025-04-12,
993,occasional,3,2025-09-27,
994,occasional,1,2025-07-27,
995,commuter,1,2025-02-18,2025-08-16
996,occasional,1,2025-09-13,
997,occasional,3,2025-09-03,
998,student,2,2025-11-19,
999,student,2,2025-12-02,2025-12-02
1000,weekender,1,2026-02-11,2026-02-11
1001,occasional,3,2025-11-24,
1002,commuter,1,2025-06-15,2025-10-24
1003,occasional,3,2025-07-16,2025-11-14
1004,weekender,3,2025-10-14,2025-12-01
1005,occasional,1,2025-09-04,
1006,commuter,1,2025-02-18,2025-12-25
1007,occasional,3,2025-11-28,
1008,commuter,1,2025-06-14,2026-01-30
1009,occasional,2,2026-04-21,2026-04-21
1010,commuter,1,2025-07-09,2025-12-24
1011,occasional,2,2026-04-07,
1012,student,2,2025-07-06,
1013,student,2,2025-03-11,
1014,occasional,3,2025-11-29,
1015,student,2,2025-03-18,
1016,weekender,3,2026-02-13,2026-02-13
1017,occasional,3,2025-08-20,2025-10-16
1018,commuter,1,2025-11-22,2026-02-02
1019,occasional,3,2025-07-23,
1020,occasional,1,2025-12-29,
1021,weekender,2,2026-03-15,
1022,occasional,1,2025-01-28,
1023,student,2,2025-09-06,2025-09-18
1024,weekender,1,2025-11-23,2026-01-28
1025,student,2,2026-05-05,
1026,student,2,2025-02-28,
1027,occasional,3,2025-11-12,
1028,commuter,1,2026-02-09,2026-02-09
1029,occasional,1,2025-07-04,
1030,occasional,2,2025-04-27,
1031,student,2,2025-10-30,2025-10-30
1032,occasional,1,2025-04-05,
1033,commuter,1,2026-05-18,
1034,occasional,2,2025-10-18,2025-10-18
1035,occasional,2,2025-08-05,2025-08-05
1036,occasional,2,2025-08-19,
1037,commuter,1,2025-07-15,
1038,commuter,1,2025-04-24,2025-10-28
1039,occasional,3,2026-01-17,
1040,student,2,2025-01-16,2025-11-07
1041,occasional,3,2025-06-06,
1042,weekender,3,2025-01-17,
1043,weekender,2,2025-08-18,
1044,occasional,1,2025-08-18,
1045,occasional,3,2025-09-30,
1046,weekender,1,2025-06-17,
1047,weekender,3,2026-05-17,2026-05-17
1048,commuter,1,2025-01-24,2026-01-07
1049,occasional,1,2026-02-06,
1050,occasional,1,2026-04-03,
1051,commuter,1,2025-04-17,2025-08-07
1052,student,2,2025-02-25,
1053,occasional,3,2025-09-22,
1054,weekender,3,2025-05-25,2025-12-04
1055,student,2,2025-03-08,
1056,student,2,2026-02-24,
1057,occasional,1,2025-02-24,
1058,occasional,2,2025-12-24,
1059,commuter,1,2025-03-16,
1060,weekender,3,2025-11-17,
1061,occasional,3,2026-05-03,
1062,occasional,2,2026-01-25,
1063,occasional,1,2025-09-02,
1064,occasional,3,2025-10-21,
1065,occasional,1,2025-12-27,
1066,occasional,2,2025-08-03,
1067,student,2,2026-03-02,
1068,commuter,1,2026-05-21,
1069,commuter,1,2025-08-18,2025-09-29
1070,weekender,1,2025-02-09,2026-01-13
1071,commuter,1,2025-06-12,
1072,occasional,3,2025-03-10,
1073,student,2,2025-12-09,2025-12-09
1074,occasional,3,2026-04-25,
1075,student,2,2025-04-02,2025-09-07
1076,commuter,1,2025-07-20,2025-12-31
1077,student,2,2026-03-07,
1078,commuter,1,2025-11-22,2026-01-30
1079,student,2,2026-02-05,2026-02-05
1080,commuter,1,2025-06-01,2025-09-23
1081,occasional,2,2025-06-21,
1082,weekender,3,2025-08-03,
1083,weekender,2,2026-04-21,
1084,commuter,1,2025-09-18,
1085,commuter,1,2025-10-02,
1086,occasional,2,2026-05-12,
1087,student,2,2025-02-01,
1088,student,2,2026-01-01,
1089,commuter,1,2025-01-31,
1090,occasional,2,2026-01-25,
1091,occasional,3,2025-09-05,
1092,student,2,2026-04-15,
1093,student,2,2025-09-02,
1094,student,2,2025-03-21,2025-08-20
1095,commuter,1,2026-02-13,2026-02-13
1096,student,2,2025-02-07,
1097,occasional,2,2025-01-07,
1098,commuter,1,2025-11-12,2025-11-12
1099,occasional,1,2025-04-01,
1100,commuter,1,2026-05-21,
1101,weekender,3,2026-01-06,
1102,occasional,1,2025-01-05,
1103,student,2,2025-09-10,
1104,occasional,2,2026-04-06,
1105,occasional,3,2025-12-17,
1106,occasional,3,2025-05-14,
1107,student,2,2025-09-26,
1108,commuter,1,2025-06-08,2025-08-26
1109,weekender,2,2026-03-17,
1110,student,2,2025-09-26,
1111,occasional,3,2025-08-27,
1112,occasional,2,2025-06-26,
1113,weekender,3,2026-03-07,
1114,occasional,3,2025-08-01,
1115,occasional,3,2026-03-15,
1116,student,2,2025-04-22,2026-02-15
1117,commuter,1,2026-03-28,2026-03-28
1118,weekender,2,2025-11-06,
1119,weekender,3,2026-03-19,
1120,occasional,1,2025-07-31,
1121,occasional,3,2025-07-17,
1122,commuter,1,2026-03-18,
1123,occasional,3,2025-04-21,
1124,student,2,2026-03-16,2026-03-16
1125,student,2,2026-05-13,2026-05-13
1126,commuter,1,2025-06-15,2026-02-13
1127,weekender,3,2026-01-28,
1128,occasional,2,2025-11-18,
1129,occasional,3,2025-04-05,
1130,weekender,1,2026-01-26,
1131,occasional,1,2025-08-09,
1132,occasional,2,2025-07-21,
1133,weekender,3,2025-08-09,
1134,occasional,2,2026-04-02,
1135,occasional,1,2025-01-30,
1136,commuter,1,2025-12-21,2026-01-19
1137,weekender,1,2025-06-01,2025-12-08
1138,occasional,3,2026-03-29,
1139,weekender,3,2025-10-05,2025-10-05
1140,student,2,2025-01-03,2026-01-27
1141,student,2,2025-03-21,
1142,occasional,1,2025-01-27,
1143,occasional,1,2025-07-01,
1144,commuter,1,2025-10-25,2025-10-25
1145,occasional,1,2025-05-11,
1146,occasional,2,2025-05-20,
1147,weekender,1,2025-03-15,
1148,student,2,2026-05-01,
1149,student,2,2025-12-25,2025-12-25
1150,occasional,2,2025-06-04,
1151,weekender,2,2026-05-04,
1152,occasional,3,2025-02-02,
1153,occasional,3,2025-05-12,
1154,occasional,1,2025-01-12,
1155,occasional,1,2025-03-12,
1156,commuter,1,2025-12-31,
1157,student,2,2025-03-03,
1158,weekender,1,2025-09-27,
1159,commuter,1,2025-01-12,
1160,weekender,1,2025-03-29,
1161,student,2,2025-11-06,2025-11-06
1162,commuter,1,2025-02-27,2025-09-01
1163,commuter,1,2026-05-17,
1164,commuter,1,2025-07-21,2026-01-04
1165,commuter,1,2025-10-17,2025-10-17
1166,occasional,2,2026-04-05,
1167,student,2,2025-05-24,
1168,occasional,1,2025-11-15,
1169,commuter,1,2026-01-14,2026-01-14
1170,occasional,3,2025-10-11,
1171,weekender,3,2026-03-13,2026-03-13
1172,occasional,2,2025-05-26,
1173,occasional,2,2025-10-16,
1174,student,2,2026-04-10,2026-04-10
1175,occasional,3,2025-05-14,
1176,student,2,2026-02-19,2026-02-19
1177,occasional,1,2025-12-31,
1178,weekender,1,2025-05-01,2025-10-14
1179,commuter,1,2025-10-09,2025-10-09
1180,student,2,2026-02-04,2026-02-04
1181,commuter,1,2026-05-18,2026-05-18
1182,occasional,1,2025-05-08,
1183,weekender,2,2025-03-17,
1184,weekender,2,2025-12-16,2025-12-16
1185,occasional,2,2025-07-20,
1186,student,2,2025-03-09,2025-09-30
1187,occasional,2,2025-01-12,
1188,occasional,3,2025-10-19,
1189,occasional,3,2025-01-06,2026-01-15
1190,commuter,1,2026-01-20,2026-01-20
1191,student,2,2026-01-15,2026-01-15
1192,student,2,2025-01-11,2025-12-16
1193,occasional,3,2025-07-29,
1194,commuter,1,2026-01-06,
1195,commuter,1,2025-07-19,2025-10-05
1196,occasional,2,2025-08-06,2025-10-07
1197,student,2,2025-04-21,
1198,student,2,2026-03-22,2026-03-22
1199,commuter,1,2025-02-13,2025-12-06
1200,commuter,1,2025-12-31,2025-12-31
1201,weekender,2,2025-11-02,
1202,weekender,1,2025-08-03,
1203,occasional,2,2026-03-05,
1204,occasional,3,2026-01-06,
1205,student,2,2025-05-03,
1206,occasional,1,2026-05-23,
1207,commuter,1,2025-09-11,
1208,occasional,3,2026-02-18,
1209,student,2,2025-01-24,2025-10-03
1210,occasional,2,2025-11-22,
1211,occasional,3,2025-11-19,
1212,occasional,2,2026-03-01,
1213,weekender,2,2026-01-08,2026-01-08
1214,commuter,1,2025-10-09,
1215,commuter,1,2025-08-16,2025-09-21
1216,student,2,2026-03-06,2026-03-06
1217,commuter,1,2026-05-08,2026-05-08
1218,student,2,2025-08-30,2026-01-15
1219,occasional,1,2025-12-18,
1220,student,2,2025-12-22,2026-01-10
1221,student,2,2025-03-08,2026-01-25
1222,occasional,3,2025-01-08,
1223,occasional,1,2025-09-12,
1224,student,2,2025-10-26,2026-01-01
1225,weekender,2,2025-09-19,
1226,weekender,2,2025-11-13,2025-11-13
1227,occasional,3,2025-03-27,
1228,commuter,1,2025-06-02,2025-09-11
1229,occasional,3,2025-04-06,
1230,commuter,1,2025-08-27,2025-11-24
1231,weekender,3,2025-11-07,
1232,occasional,2,2025-05-05,
1233,commuter,1,2026-03-23,2026-03-23
1234,occasional,3,2025-04-10,
1235,student,2,2025-05-01,
1236,student,2,2025-12-09,
1237,weekender,2,2025-01-29,
1238,student,2,2026-05-10,
1239,weekender,2,2025-03-07,
1240,weekender,1,2026-02-10,
1241,occasional,1,2026-03-16,
1242,occasional,3,2025-08-24,
1243,occasional,1,2025-12-25,
1244,weekender,1,2026-05-18,
1245,occasional,1,2026-01-14,
1246,occasional,1,2026-05-26,
1247,weekender,3,2025-11-04,2025-11-04
1248,commuter,1,2025-11-11,2025-12-16
1249,student,2,2025-11-10,2025-11-10
1250,occasional,1,2026-01-04,2026-01-22
1251,weekender,3,2025-09-22,
1252,student,2,2025-04-08,2026-01-31
1253,occasional,3,2025-12-08,2025-12-08
1254,occasional,3,2025-10-15,
1255,commuter,1,2025-09-29,2026-02-05
1256,occasional,3,2025-04-17,
1257,weekender,3,2026-05-22,
1258,student,2,2025-11-08,
1259,weekender,3,2026-01-20,2026-01-20
1260,weekender,3,2025-04-12,
1261,occasional,3,2025-05-03,
1262,occasional,2,2025-09-24,
1263,student,2,2025-09-06,
1264,weekender,1,2025-11-13,2025-11-13
1265,commuter,1,2025-04-14,2025-11-17
1266,student,2,2025-01-29,
1267,occasional,1,2025-10-05,
1268,weekender,3,2025-07-05,2025-12-02
1269,occasional,2,2025-08-23,
1270,student,2,2025-03-07,2025-09-15
1271,occasional,2,2025-08-26,
1272,commuter,1,2025-08-23,
1273,commuter,1,2026-04-16,2026-04-16
1274,weekender,3,2025-08-03,
1275,occasional,3,2026-01-14,
1276,occasional,3,2025-05-24,
1277,student,2,2025-08-10,
1278,student,2,2025-11-27,
1279,commuter,1,2026-05-08,2026-05-08
1280,occasional,3,2026-05-26,
1281,occasional,2,2025-08-23,
1282,occasional,3,2025-05-19,
1283,occasional,3,2025-03-15,
1284,student,2,2025-06-20,2026-02-14
1285,occasional,3,2025-08-23,
1286,weekender,2,2026-05-15,2026-05-15
1287,occasional,2,2026-01-02,2026-01-07
1288,student,2,2025-04-26,
1289,occasional,3,2026-05-15,
1290,student,2,2025-08-19,
1291,student,2,2026-03-24,2026-03-24
1292,student,2,2025-08-18,2025-11-13
1293,weekender,3,2026-04-19,
1294,student,2,2025-08-28,2025-11-03
1295,occasional,3,2025-07-14,
1296,occasional,3,2025-09-12,
1297,student,2,2025-05-03,2025-10-03
1298,occasional,1,2025-09-09,
1299,occasional,3,2026-04-15,
1300,occasional,2,2025-03-30,
1301,occasional,3,2025-02-24,
1302,occasional,1,2026-03-08,
1303,occasional,2,2025-07-26,
1304,occasional,1,2025-01-30,
1305,occasional,1,2025-08-23,
1306,occasional,3,2025-10-21,
1307,student,2,2025-05-08,2025-09-23
1308,commuter,1,2025-12-06,2026-01-14
1309,occasional,2,2025-09-28,
1310,student,2,2025-01-26,2025-10-12
1311,occasional,3,2025-09-04,
1312,occasional,2,2025-03-29,2025-10-08
1313,occasional,3,2025-09-08,
1314,student,2,2025-12-18,
1315,occasional,3,2025-06-27,
1316,occasional,3,2025-06-26,
1317,commuter,1,2026-03-28,2026-03-28
1318,occasional,1,2026-03-19,
1319,occasional,1,2025-01-19,
1320,occasional,2,2025-02-02,
1321,student,2,2026-01-10,2026-01-10
1322,occasional,1,2025-10-10,2025-10-10
1323,student,2,2025-06-06,2025-12-09
1324,occasional,2,2026-05-20,
1325,occasional,3,2025-09-06,
1326,weekender,3,2025-07-28,2025-10-20
1327,commuter,1,2025-01-31,
1328,occasional,3,2025-02-28,
1329,weekender,2,2026-01-06,
1330,student,2,2026-02-15,
1331,occasional,3,2026-05-18,
1332,occasional,3,2025-02-24,2026-02-05
1333,occasional,2,2025-01-28,
1334,occasional,3,2025-01-12,
1335,student,2,2025-05-26,
1336,weekender,3,2025-05-25,2025-08-16
1337,weekender,3,2025-08-10,
1338,weekender,3,2026-02-24,
1339,commuter,1,2025-09-17,
1340,student,2,2026-05-17,2026-05-17
1341,student,2,2026-04-19,2026-04-19
1342,commuter,1,2026-04-04,2026-04-04
1343,student,2,2025-01-12,
1344,weekender,1,2025-06-25,
1345,occasional,3,2026-04-28,
1346,weekender,3,2025-09-21,2026-01-28
1347,weekender,2,2025-10-20,2026-01-08
1348,commuter,1,2025-05-23,2025-08-07
1349,student,2,2025-04-25,2025-09-19
1350,student,2,2025-03-05,
1351,commuter,1,2025-11-07,2025-11-07
1352,student,2,2025-03-27,
1353,weekender,2,2026-05-17,2026-05-17
1354,student,2,2026-01-19,2026-01-19
1355,student,2,2025-12-05,
1356,occasional,3,2025-12-28,
1357,student,2,2026-01-22,
1358,student,2,2025-10-10,2025-10-10
1359,occasional,3,2025-10-28,
1360,occasional,1,2025-10-04,
1361,occasional,3,2025-08-09,
1362,weekender,3,2025-09-28,2025-10-24
1363,commuter,1,2025-04-30,2025-12-12
1364,occasional,2,2025-12-31,
1365,occasional,2,2025-03-28,
1366,occasional,2,2026-04-25,
1367,student,2,2025-12-13,2025-12-31
1368,commuter,1,2025-08-23,2025-11-27
1369,occasional,1,2026-01-07,
1370,student,2,2026-04-23,
1371,occasional,3,2025-07-19,
1372,occasional,3,2026-04-13,
1373,student,2,2025-07-08,
1374,occasional,3,2025-08-10,
1375,student,2,2026-04-05,2026-04-05
1376,occasional,3,2025-07-18,
1377,occasional,1,2025-02-24,
1378,occasional,3,2025-05-10,
1379,student,2,2025-01-12,
1380,commuter,1,2025-02-05,
1381,weekender,3,2025-06-13,2025-09-21
1382,occasional,1,2026-05-16,2026-05-16
1383,occasional,3,2026-04-01,
1384,student,2,2025-07-19,2025-10-05
1385,weekender,2,2025-10-18,2025-12-03
1386,occasional,2,2026-02-27,
1387,student,2,2026-03-06,
1388,occasional,3,2026-01-22,
1389,occasional,3,2025-11-19,
1390,occasional,1,2026-01-28,2026-01-28
1391,commuter,1,2025-05-05,
1392,occasional,3,2025-07-05,
1393,commuter,1,2026-05-22,2026-05-22
1394,student,2,2025-07-09,
1395,occasional,2,2025-08-31,
1396,occasional,3,2026-01-06,
1397,student,2,2025-09-16,2025-09-23
1398,occasional,2,2026-02-11,
1399,weekender,3,2026-05-21,
1400,occasional,2,2025-07-05,
1401,occasional,3,2026-04-19,
1402,occasional,3,2026-01-18,
1403,occasional,2,2025-01-24,
1404,commuter,1,2025-08-10,
1405,weekender,1,2026-01-29,
1406,commuter,1,2026-05-20,2026-05-20
1407,student,2,2025-03-06,
1408,student,2,2026-04-27,2026-04-27
1409,weekender,3,2025-05-30,2026-02-14
1410,student,2,2025-07-03,2025-12-06
1411,student,2,2026-01-06,
1412,occasional,3,2025-04-22,
1413,commuter,1,2025-10-11,
1414,weekender,3,2025-12-15,
1415,occasional,2,2026-03-20,
1416,student,2,2025-11-16,2025-11-16
1417,weekender,1,2025-06-11,
1418,student,2,2025-04-01,2025-10-28
1419,occasional,2,2025-06-05,
1420,commuter,1,2025-01-09,2025-12-09
1421,commuter,1,2025-04-08,
1422,weekender,2,2025-07-12,
1423,occasional,1,2026-05-09,
1424,occasional,3,2025-10-29,
